h_1_0,h_1_1,h_1_2,h_1_3,h_1_4,h_1_5,h_1_6,h_1_7,h_1_8,h_1_9,h_1_10,h_1_11,h_1_12,h_1_13,h_1_14,h_1_15,h_1_16,h_1_17,h_1_18,h_1_19,h_1_20,h_1_21,h_1_22,h_1_23,h_1_24,h_1_25,h_1_26,h_1_27,h_1_28,h_1_29,h_1_30,h_1_31,h_1_32,h_1_33,h_1_34,h_1_35,h_1_36,h_1_37,h_1_38,h_1_39,h_1_40,h_1_41,h_1_42,h_1_43,h_1_44,h_1_45,h_1_46,h_1_47,h_1_48,h_1_49,h_1_50,h_1_51,h_1_52,h_1_53,h_1_54,h_1_55,h_1_56,h_1_57,h_1_58,h_1_59,h_1_60,h_1_61,h_1_62,h_1_63,h_1_64,h_1_65,h_1_66,h_1_67,h_1_68,h_1_69,h_1_70,h_1_71,h_1_72,h_1_73,h_1_74,h_1_75,h_1_76,h_1_77,h_1_78,h_1_79,h_1_80,h_1_81,h_1_82,h_1_83,h_1_84,h_1_85,h_1_86,h_1_87,h_1_88,h_1_89,h_1_90,h_1_91,h_1_92,h_1_93,h_1_94,h_1_95,h_1_96,h_1_97,h_1_98,h_1_99
0.91617626,0.0,0.8513184,2.0857894,0.0,0.0,0.0,0.8637297,0.0,3.6497228,0.0,0.0,0.0,0.0,0.9251469,0.0,0.0,0.0,0.0,1.2016375,0.78187925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30237865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9044038,0.0,1.8174138,0.0,0.0,0.0,0.0,0.89093846,0.0,0.0,0.0,0.0,1.348921,0.0,0.0,0.0,0.0,0.6027542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70641005,0.0,0.0,0.0,0.0,0.0,0.0,1.8390509,0.0,0.0,0.0,0.0,1.0903968,0.0
0.0,0.0,0.0,1.2766396,0.0,0.0,0.0,0.16209638,0.0,4.491567,0.0,0.0,0.0,0.0,0.013483534,0.0,0.0,0.43812668,0.0,0.2566103,1.7096553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2730818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42858988,0.0,1.1697817,0.0,0.0,0.0,0.1366322,1.3248487,0.0,0.0,0.0,0.0,1.9780381,0.0,0.0,0.0,0.0,0.0016069784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3481756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103106864,0.0,0.0,0.0,0.0,0.0,0.0,2.7505984,0.0,0.0,0.0,0.0,0.40562928,0.0
0.0,0.0,0.0,0.93851256,0.0,0.0,0.0,0.0,0.0,4.897183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8778113,0.0,0.0,2.346056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4342194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061334837,0.0,1.0473752,0.0,0.0,0.0,0.4683705,2.1527307,0.0,0.0,0.0,0.0,2.0997581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5825604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9461467,0.0,0.0,0.0,0.0,0.0,0.0
0.036969837,0.0,0.9295733,2.6612506,0.0,0.0,0.0,1.12785,0.0,3.86622,0.0,0.0,0.0,0.0,0.50841343,0.0,0.0,0.0,0.0,1.16549,0.8408156,0.0,0.0,0.0,0.5017116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3062359,0.0,2.6308274,0.0,0.0,0.0,0.0,1.0810716,0.0,0.0,0.0,0.0,1.555811,0.0,0.0,0.0,0.0,0.79146224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.662555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94403607,0.0,0.0,0.0,0.0,0.0,0.0,1.6316311,0.0,0.0,0.0,0.0,1.1221285,0.0
0.0,0.0,0.0,0.692095,0.0,0.0,0.0,0.0,0.0,5.0072427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0778694,0.0,0.0,2.2259517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2968335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46374905,0.0,0.87561727,0.0,0.0,0.0,0.39679527,1.4778727,0.0,0.0,0.0,0.0,2.0603204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1988434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.699717,0.0,0.0,0.0,0.0,0.0,0.0
1.479423,0.0,0.58178294,2.1638288,0.0,0.0,0.0,0.5940888,0.0,4.0492177,0.0,0.0,0.0,0.0,0.5039046,0.0,0.0,0.0,0.0,1.1596364,1.0318748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3047019,0.0,1.8524506,0.0,0.0,0.0,0.0,1.1895386,0.0,0.0,0.0,0.0,1.9945798,0.0,0.0,0.0,0.0,0.8635308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.933422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41369587,0.0,0.0,0.0,0.0,0.0,0.0,1.9183135,0.0,0.0,0.0,0.0,1.8010721,0.0
0.33715516,0.0,0.8621078,2.1808836,0.0,0.0,0.0,1.2738392,0.0,3.7974007,0.0,0.0,0.0,0.0,1.1069924,0.0,0.0,0.0,0.0,1.1724604,0.6567124,0.0,0.0,0.0,0.77619845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.435978,0.0,2.3198173,0.0,0.0,0.0,0.0,0.69799644,0.0,0.0,0.0,0.0,0.54219705,0.0,0.0,0.0,0.0,0.35515386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8744736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8115182,0.0,0.0,0.0,0.0,0.0,0.0,1.554748,0.0,0.0,0.0,0.0,0.8472384,0.0
0.11913115,0.0,1.087042,2.3048196,0.0,0.0,0.0,1.4351643,0.0,3.6283238,0.0,0.0,0.0,0.0,1.1715535,0.0,0.0,0.0,0.0,1.44306,0.5292403,0.0,0.0,0.0,0.8082336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1380231,0.0,2.3051028,0.0,0.0,0.0,0.0,0.6748735,0.0,0.0,0.0,0.0,0.800953,0.0,0.0,0.0,0.0,0.65975285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2814608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78889513,0.0,0.0,0.0,0.0,0.0,0.0,1.6858511,0.0,0.0,0.0,0.0,1.2695016,0.0
0.0,0.0,0.0,1.0920671,0.0,0.0,0.0,0.22953326,0.0,4.404659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6564096,0.0,0.16789925,1.5424575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1291137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42388287,0.0,1.1102101,0.0,0.0,0.0,0.053474505,1.7229625,0.0,0.0,0.0,0.0,1.9921911,0.0,0.0,0.0,0.0,0.0008720531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1594721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16158487,0.0,0.0,0.0,0.0,0.0,0.0,2.8425941,0.0,0.0,0.0,0.0,0.04029675,0.0
0.0,0.0,0.0,1.31149,0.0,0.0,0.0,0.27920148,0.0,5.269421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62874615,0.0,0.47441882,2.1551135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5177736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3544769,0.0,1.3728257,0.0,0.0,0.0,0.01127385,1.9224688,0.0,0.0,0.0,0.0,2.625205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2562665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6662583,0.0,0.0,0.0,0.0,0.43595383,0.0
0.4255898,0.0,0.19501922,2.13665,0.0,0.0,0.0,0.75124663,0.0,4.2806005,0.0,0.0,0.0,0.0,0.08287861,0.0,0.0,0.07594041,0.0,0.81136686,1.5451651,0.0,0.0,0.0,0.10912794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9137745,0.0,1.9110979,0.0,0.0,0.0,0.0,1.2863932,0.0,0.0,0.0,0.0,1.731175,0.0,0.0,0.0,0.0,0.08560073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8073729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37252352,0.0,0.0,0.0,0.0,0.0,0.0,2.4720607,0.0,0.0,0.0,0.0,0.0,0.0
0.36316603,0.0,0.48370248,1.7844778,0.0,0.0,0.0,0.5321034,0.0,4.529255,0.0,0.0,0.0,0.0,0.31250027,0.0,0.0,0.11259303,0.0,0.8076584,1.1248639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16665922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68679935,0.0,1.8384322,0.0,0.0,0.0,0.0,1.3816315,0.0,0.0,0.0,0.0,1.9788858,0.0,0.0,0.0,0.0,0.23456052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8497993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4799846,0.0,0.0,0.0,0.0,0.0,0.0,2.5211558,0.0,0.0,0.0,0.0,0.3027775,0.0
0.0,0.0,0.0,1.3555262,0.0,0.0,0.0,0.13748956,0.0,4.931109,0.0,0.0,0.0,0.0,0.007661441,0.0,0.0,0.7484539,0.0,0.5962757,1.683677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6813657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41285217,0.0,1.3491122,0.0,0.0,0.0,0.0,1.6016412,0.0,0.0,0.0,0.0,2.5709386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3902582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12681802,0.0,0.0,0.0,0.0,0.0,0.0,3.3163052,0.0,0.0,0.0,0.0,0.38586584,0.0
0.0,0.0,0.0,1.254196,0.0,0.0,0.0,0.32142738,0.0,4.229714,0.0,0.0,0.0,0.0,0.07834173,0.0,0.0,0.573692,0.0,0.20094271,1.6324282,0.0,0.0,0.0,0.34397075,0.0,0.0,0.0,0.93436736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6969392,0.0,1.603791,0.0,0.0,0.0,0.0,1.4182686,0.0,0.0,0.0,0.0,1.8459594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2252005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11700044,0.0,0.0,0.0,0.0,0.0,0.0,2.6495647,0.0,0.0,0.0,0.0,0.0,0.0
0.12533253,0.0,0.23430432,1.5601957,0.0,0.0,0.0,0.5032941,0.0,4.51643,0.0,0.0,0.0,0.0,0.6954852,0.0,0.0,0.24294907,0.0,0.5680148,1.6346374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4424666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5710205,0.0,1.5267601,0.0,0.0,0.0,0.0,1.3212242,0.0,0.0,0.0,0.0,1.3774711,0.0,0.0,0.0,0.0,0.1904813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3667134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37875968,0.0,0.0,0.0,0.0,0.0,0.0,2.7549095,0.0,0.0,0.0,0.0,0.70964986,0.0
0.0,0.0,0.0,1.1615174,0.0,0.0,0.0,0.0,0.0,5.1017737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68243814,0.0,0.0,1.7713144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0085526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17998771,0.0,1.0947223,0.0,0.0,0.0,0.6773425,1.6508464,0.0,0.0,0.0,0.0,2.2358477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0782908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5040874,0.0,0.0,0.0,0.0,0.13415076,0.0
0.0,0.0,0.0,1.4912918,0.0,0.0,0.0,0.47560617,0.0,4.9201136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6886764,0.0,0.22970451,2.1232803,0.0,0.0,0.0,0.044536047,0.0,0.0,0.0,1.4459802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5706107,0.0,1.3153758,0.0,0.0,0.0,0.25206465,1.7383684,0.0,0.0,0.0,0.0,1.8475832,0.0,0.0,0.0,0.0,0.051837765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.545116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077578165,0.0,0.0,0.0,0.0,0.0,0.0,2.6678548,0.0,0.0,0.0,0.0,0.0,0.0
0.9518532,0.0,0.56713665,2.3964648,0.0,0.0,0.0,1.2194823,0.0,3.9716332,0.0,0.0,0.0,0.0,1.1556367,0.0,0.0,0.0,0.0,1.2677377,0.93743145,0.0,0.0,0.0,0.26641312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2927226,0.0,2.1840181,0.0,0.0,0.0,0.0,0.55690056,0.0,0.0,0.0,0.0,0.57286906,0.0,0.0,0.0,0.0,0.6388724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4952772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5753116,0.0,0.0,0.0,0.0,0.0,0.0,2.0283194,0.0,0.0,0.0,0.0,1.1127495,0.0
0.0,0.0,0.0,1.0056511,0.0,0.0,0.0,0.43961078,0.0,4.8493876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.939824,0.0,0.0,2.1640916,0.0,0.0,0.0,0.0043296134,0.0,0.0,0.0,1.1121321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6999268,0.0,1.2638158,0.0,0.0,0.0,0.0,1.6737076,0.0,0.0,0.0,0.0,2.1326146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2709745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06726379,0.0,0.0,0.0,0.0,0.0,0.0,3.1262228,0.0,0.0,0.0,0.0,0.0,0.0
1.195129,0.0,0.71374327,2.3394427,0.0,0.0,0.0,1.247861,0.0,3.3107708,0.0,0.0,0.0,0.0,0.8605343,0.0,0.0,0.0,0.0,1.0926085,0.80240625,0.0,0.0,0.0,0.06945839,0.0,0.0,0.0,0.15084073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4040556,0.0,1.9915193,0.0,0.0,0.0,0.0,0.7477124,0.0,0.0,0.0,0.0,0.94296473,0.0,0.0,0.0,0.0,0.58496904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5271606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8388171,0.0,0.0,0.0,0.0,0.0,0.0,1.7762039,0.0,0.0,0.0,0.0,1.7652502,0.0
0.0,0.0,0.0,0.38336042,0.0,0.0,0.0,0.0,0.0,5.752794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6647272,0.0,0.0,2.946296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.124208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.036425,0.0,0.0,0.0,0.5648271,2.502561,0.0,0.0,0.0,0.0,2.9462075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7586187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7118695,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0878909,0.0,0.0,0.0,0.2130667,0.0,4.3740835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7813361,0.0,0.13393925,1.90117,0.0,0.0,0.0,0.33596805,0.0,0.0,0.0,1.100429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67445195,0.0,1.4068345,0.0,0.0,0.0,0.1437247,1.4257808,0.0,0.0,0.0,0.0,1.961768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9752168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33494538,0.0,0.0,0.0,0.0,0.0,0.0,2.9271114,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.7390525,0.0,0.0,0.0,0.0,0.0,4.6700916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0085349,0.0,0.0,1.9897296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5655993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19794954,0.0,1.22072,0.0,0.0,0.0,0.24633427,1.5921386,0.0,0.0,0.0,0.0,2.1829553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9332151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2766452,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.76353836,0.0,0.0,0.0,0.0026236214,0.0,4.7525663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0044541,0.0,0.0,1.9984475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8154869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18187778,0.0,1.0739027,0.0,0.0,0.0,0.55658484,1.909228,0.0,0.0,0.0,0.0,2.044289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77993524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116883256,0.0,0.0,3.11078,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.6316889,0.0,0.0,0.0,0.0,0.0,5.099656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1761192,0.0,0.0,2.3602347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6333764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022555877,0.0,0.5398339,0.0,0.0,0.0,0.42168635,2.0879214,0.0,0.0,0.0,0.0,2.4333718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78010064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6381767,0.0,0.0,0.0,0.0,0.0,0.0
0.8263617,0.0,0.87000924,1.6379293,0.0,0.0,0.0,0.77125686,0.0,3.0783682,0.0,0.0,0.0,0.0,0.8119429,0.0,0.0,0.0,0.0,0.80483127,0.71766305,0.0,0.0,0.0,0.23796459,0.0,0.0,0.0,0.46760896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8977588,0.0,1.2158896,0.0,0.0,0.0,0.0,0.2030205,0.0,0.0,0.0,0.0,1.0153742,0.0,0.0,0.0,0.0,0.32011014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8463008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7080736,0.0,0.0,0.0,0.0,0.0,0.0,1.8920527,0.0,0.0,0.0,0.0,0.98115987,0.0
0.0,0.0,0.0,1.167076,0.0,0.0,0.0,0.14595175,0.0,4.6375375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5764105,0.0,0.16117539,1.9561776,0.0,0.0,0.0,0.31600282,0.0,0.0,0.0,1.6687527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34810358,0.0,1.398002,0.0,0.0,0.0,0.0,1.7594138,0.0,0.0,0.0,0.0,1.9892119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79818845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7564588,0.0,0.0,0.0,0.0,0.029541211,0.0
0.0,0.0,0.10160552,1.6842471,0.0,0.0,0.0,0.47300315,0.0,4.081475,0.0,0.0,0.0,0.0,0.2862861,0.0,0.0,0.32449603,0.0,0.41246203,1.5427725,0.0,0.0,0.0,0.31491357,0.0,0.0,0.0,0.72862583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6815921,0.0,1.508844,0.0,0.0,0.0,0.0,1.5784436,0.0,0.0,0.0,0.0,1.588108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3114871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38004413,0.0,0.0,0.0,0.0,0.0,0.0,2.1637888,0.0,0.0,0.0,0.0,0.20861758,0.0
0.041322645,0.0,0.0879554,1.7883481,0.0,0.0,0.0,0.74638706,0.0,4.2593603,0.0,0.0,0.0,0.0,0.33776402,0.0,0.0,0.0,0.0,0.73061925,1.3085515,0.0,0.0,0.0,0.07846,0.0,0.0,0.0,0.65949965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.913879,0.0,1.6646733,0.0,0.0,0.0,0.0,0.9071154,0.0,0.0,0.0,0.0,1.637215,0.0,0.0,0.0,0.0,0.14630085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6726943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41284066,0.0,0.0,0.0,0.0,0.0,0.0,2.4288435,0.0,0.0,0.0,0.0,0.430917,0.0
0.0,0.0,0.0,0.9748321,0.0,0.0,0.0,0.0,0.0,4.8575377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57153124,0.0,0.09312595,2.1560414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2852514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18907379,0.0,1.0819362,0.0,0.0,0.0,0.26877567,2.2489386,0.0,0.0,0.0,0.0,2.0034394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7951637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9868608,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.4081105,0.0,0.0,0.0,0.15209019,0.0,4.3408337,0.0,0.0,0.0,0.0,0.07011893,0.0,0.0,0.6987035,0.0,0.62571675,1.700911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0577949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41965362,0.0,1.3009079,0.0,0.0,0.0,0.0,1.5291997,0.0,0.0,0.0,0.0,1.7860253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1363333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21599765,0.0,0.0,0.0,0.0,0.0,0.0,2.5791454,0.0,0.0,0.0,0.0,0.1249993,0.0
